ID,Model,Source,Price,Rating,Reviews,URL,Scraped_At
189,iPhone 17,Amazon,158575.44,3.7,"Decent for outdoor activities, storage is good.",https://www.amazon.in/Apple-iPhone-17/dp/rQ78308909,10/11/2025 21:18
190,iPhone 15,Amazon,104719.01,4.9,good camera quality.,https://www.amazon.in/gp/product/WV27983137,6/16/2025 11:04
191,iPhone 16,Amazon,69976.26,4.6,Perfect for work.,https://www.amazon.in/gp/product/Dg44176407,5/20/2025 22:32
192,iPhone 17,Flipkart,153748.22,4.1,Good phone with impressive storage.,https://www.flipkart.com/apple-iphone-17-smartphone/p/itmnPoCMBzl,5/20/2025 4:59
193,iPhone 15,Amazon,93812.88,4.5,Perfect for multimedia.,https://www.amazon.in/Apple-iPhone-15/dp/lH61470290,8/11/2025 1:52
194,iPhone 16,Flipkart,142139.26,4.1,"Nice user interface, works well for travel.",https://www.flipkart.com/apple-iphone-16-smartphone/p/itmrAMrjgod,7/24/2025 12:54
195,iPhone 17,Amazon,150325.39,3.8,Good display but storage capacity could be better.,https://www.amazon.in/dp/lS20011594,8/16/2025 23:32
196,iPhone 15,Flipkart,95983.73,4.7,great functionality.,https://www.flipkart.com/apple-iphone-15-smartphone/p/itmQytlvxZZ,8/20/2025 15:34
197,iPhone 16,Amazon,119650.49,4.2,Great performance and good for travel.,https://www.amazon.in/gp/product/mY58418854,5/22/2025 9:02
198,iPhone 17,Flipkart,114376.52,3.7,"Decent for travel, battery life is good.",https://www.flipkart.com/apple-iphone-17/p/itmmtbYqdeO,9/17/2025 22:09
199,iPhone 15,Flipkart,100741.04,4.5,Absolutely love the user interface.,https://www.flipkart.com/apple-iphone-15/p/itmqCDwzvyT,8/28/2025 4:54
200,iPhone 16,Amazon,122687.26,4.2,Good phone with solid connectivity.,https://www.amazon.in/gp/product/SE35929219,7/4/2025 20:44
201,iPhone 17,Amazon,108162.78,4.1,Satisfied with the screen clarity.,https://www.amazon.in/Apple-iPhone-17/dp/cI84923083,6/8/2025 8:29
202,iPhone 15,Flipkart,103900.44,4.3,Great overall experience and good for entertainment.,https://www.flipkart.com/apple-iphone-15/p/itmrQIybGzI,9/12/2025 22:21
203,iPhone 16,Amazon,110109.64,4.4,Good phone with satisfying display.,https://www.amazon.in/Apple-iPhone-16/dp/LH14505462,7/3/2025 11:57
204,iPhone 17,Flipkart,107430.47,4.2,Satisfied with the design.,https://www.flipkart.com/iphone-17/p/itmBHRVeHKu,5/14/2025 5:18
205,iPhone 15,Amazon,147340.68,4.3,Great connectivity and good for professional tasks.,https://www.amazon.in/Apple-iPhone-15/dp/zD31725003,7/17/2025 6:37
206,iPhone 16,Flipkart,88423.95,4.6,Highly recommend for social media.,https://www.flipkart.com/iphone-16/p/itmKazVMHwn,6/29/2025 12:15
207,iPhone 17,Amazon,147879.03,4.2,Satisfied with the sound quality.,https://www.amazon.in/dp/zH68154664,4/20/2025 23:14
208,iPhone 15,Flipkart,112309.07,4,Great overall experience and good for family use.,https://www.flipkart.com/apple-iphone-15/p/itmVhWnuizd,10/14/2025 0:48
209,iPhone 16,Amazon,70969.6,4.5,Perfect for photography.,https://www.amazon.in/gp/product/Hl76185335,9/26/2025 0:12
210,iPhone 17,Flipkart,135963.17,4.2,Satisfied with the features.,https://www.flipkart.com/apple-iphone-17/p/itmxngTMekz,10/1/2025 23:25
211,iPhone 15,Flipkart,64663.66,4.6,Absolutely love the durability.,https://www.flipkart.com/apple-iphone-15-smartphone/p/itmtskowAai,7/15/2025 19:46
212,iPhone 16,Amazon,127478.88,4.2,"Nice battery life, works well for professional tasks.",https://www.amazon.in/dp/Nt45501784,8/10/2025 20:58
213,iPhone 17,Flipkart,141802.7,4.3,Satisfied with the display.,https://www.flipkart.com/apple-iphone-17/p/itmKPKhsbSX,9/13/2025 7:21
214,iPhone 15,Flipkart,80836.41,4.6,Highly recommend for photography.,https://www.flipkart.com/apple-iphone-15/p/itmgofnxbqq,9/7/2025 5:45
215,iPhone 16,Flipkart,111299.73,4.2,Satisfied with the user interface.,https://www.flipkart.com/iphone-16/p/itmGxlvlLBe,10/12/2025 8:26
216,iPhone 17,Amazon,111615.54,4,Satisfied with the speed.,https://www.amazon.in/Apple-iPhone-17/dp/BA57843527,6/8/2025 0:17
217,iPhone 15,Amazon,135185.95,4.2,Great performance and good for professional tasks.,https://www.amazon.in/dp/Lk25148624,5/30/2025 1:50
218,iPhone 16,Flipkart,146736.25,4.1,Great functionality and good for multimedia.,https://www.flipkart.com/apple-iphone-16-smartphone/p/itmJZdeFInW,10/7/2025 13:34
219,iPhone 17,Amazon,74686.32,4,Great features and good for photography.,https://www.amazon.in/dp/IY62735892,5/14/2025 16:10
220,iPhone 15,Amazon,104207.46,4.4,Good phone with excellent performance.,https://www.amazon.in/Apple-iPhone-15/dp/hp12783080,9/19/2025 2:42
221,iPhone 16,Amazon,68204.64,4.2,Good phone with reliable screen clarity.,https://www.amazon.in/gp/product/dJ37542041,6/4/2025 1:39
222,iPhone 17,Flipkart,80817.95,4.1,"Nice connectivity, works well for daily use.",https://www.flipkart.com/apple-iphone-17/p/itmpuESOaOh,6/1/2025 10:21
223,iPhone 15,Amazon,98361.16,4.3,Satisfied with the connectivity.,https://www.amazon.in/Apple-iPhone-15/dp/Td21602213,4/24/2025 15:04
224,iPhone 16,Flipkart,119559.97,4.6,Absolutely love the performance.,https://www.flipkart.com/iphone-16/p/itmIIQUfzNP,8/2/2025 3:25
225,iPhone 17,Flipkart,109050.76,4.2,Good phone with brilliant sound quality.,https://www.flipkart.com/iphone-17/p/itmYwcUWVrc,4/28/2025 13:47
226,iPhone 15,Amazon,112569.59,4.2,Great battery life and good for photography.,https://www.amazon.in/dp/VK92863804,6/2/2025 20:24
227,iPhone 16,Flipkart,83561.91,4.1,Good phone with remarkable connectivity.,https://www.flipkart.com/apple-iphone-16/p/itmYWMNnTPP,9/28/2025 12:27
228,iPhone 17,Amazon,152873.52,4.2,Great screen clarity and good for travel.,https://www.amazon.in/gp/product/ij22899397,10/14/2025 1:15
229,iPhone 15,Amazon,71617.01,4.5,incredible display.,https://www.amazon.in/dp/yM86162023,9/19/2025 17:34
230,iPhone 16,Flipkart,133990.13,4.3,Satisfied with the storage.,https://www.flipkart.com/apple-iphone-16-smartphone/p/itmkkiRmyMr,8/21/2025 10:12
231,iPhone 17,Amazon,154108.05,4.1,Great responsiveness and good for multimedia.,https://www.amazon.in/Apple-iPhone-17/dp/ZF87335875,7/26/2025 18:36
232,iPhone 15,Flipkart,112490.94,4.7,Incredible features quality.,https://www.flipkart.com/iphone-15/p/itmROAZfYie,4/23/2025 14:11
233,iPhone 16,Flipkart,92880.46,4.5,Absolutely love the functionality.,https://www.flipkart.com/iphone-16/p/itmcqmaQshj,10/14/2025 3:22
234,iPhone 17,Amazon,99087.35,4.2,Satisfied with the storage.,https://www.amazon.in/gp/product/zM10566978,4/27/2025 1:46
235,iPhone 15,Amazon,123158.22,4.2,"Nice storage, works well for business.",https://www.amazon.in/dp/jy58545758,9/11/2025 19:12
236,iPhone 16,Flipkart,117468.31,4.5,Highly recommend for professional tasks.,https://www.flipkart.com/apple-iphone-16-smartphone/p/itmFzjGNsQY,5/3/2025 5:31
237,iPhone 17,Flipkart,102156.83,4,Great design and good for gaming.,https://www.flipkart.com/apple-iphone-17/p/itmbGZQppnl,10/16/2025 7:08
238,iPhone 15,Flipkart,120880.19,4.7,Best phone for work.,https://www.flipkart.com/apple-iphone-15/p/itmtduMdTBs,9/13/2025 7:49
239,iPhone 16,Flipkart,129791.96,4.5,Absolutely love the connectivity.,https://www.flipkart.com/apple-iphone-16/p/itmvyGnXafd,7/18/2025 4:45
240,iPhone 17,Amazon,151049.1,3.9,"Decent for professional tasks, responsiveness is good.",https://www.amazon.in/Apple-iPhone-17/dp/Ut24948361,7/23/2025 2:29
241,iPhone 15,Amazon,70484.72,4.1,Good phone with excellent durability.,https://www.amazon.in/dp/uD14317972,10/4/2025 6:26
242,iPhone 16,Flipkart,122005.6,4.1,Great speed and good for business.,https://www.flipkart.com/apple-iphone-16-smartphone/p/itmKNLXIcBY,5/13/2025 8:09
243,iPhone 17,Amazon,140333.74,4,"Nice storage, works well for outdoor activities.",https://www.amazon.in/dp/Ll49845656,9/18/2025 11:53
244,iPhone 15,Amazon,102209.51,4.9,Absolutely love the speed.,https://www.amazon.in/gp/product/pc17256480,6/24/2025 7:21
245,iPhone 16,Amazon,114059.37,4.2,"Nice overall experience, works well for photography.",https://www.amazon.in/gp/product/tT56611907,8/11/2025 20:48
246,iPhone 17,Flipkart,96468.07,3.7,"fantastic phone overall, though size is average.",https://www.flipkart.com/apple-iphone-17-smartphone/p/itmbTVtofCV,5/20/2025 7:55
247,iPhone 15,Flipkart,69819.98,4.8,Highly recommend for professional tasks.,https://www.flipkart.com/apple-iphone-15/p/itmvAatgocv,9/14/2025 20:28
248,iPhone 16,Amazon,136410.48,4.5,Highly recommend for business.,https://www.amazon.in/Apple-iPhone-16/dp/CD04962197,5/11/2025 17:23
249,iPhone 17,Flipkart,134887.05,3.8,"Decent for photography, capabilities is good.",https://www.flipkart.com/apple-iphone-17-smartphone/p/itmLFbPIIvV,9/25/2025 20:17
250,iPhone 15,Flipkart,111834.13,4.8,Perfect for business.,https://www.flipkart.com/iphone-15/p/itmqMxUwuHF,6/23/2025 23:01
251,iPhone 16,Amazon,97519.9,4.2,Satisfied with the functionality.,https://www.amazon.in/gp/product/yy83700447,10/10/2025 7:58
252,iPhone 17,Amazon,155684.74,4,"Nice build quality, works well for entertainment.",https://www.amazon.in/gp/product/rn54297884,8/28/2025 19:21
253,iPhone 15,Amazon,103307.36,4.5,Perfect for travel.,https://www.amazon.in/Apple-iPhone-15/dp/uZ49104121,8/11/2025 11:28
254,iPhone 16,Flipkart,117103.66,4.4,Satisfied with the screen clarity.,https://www.flipkart.com/apple-iphone-16/p/itmwEQZvnQH,7/23/2025 8:58
255,iPhone 17,Flipkart,168293.75,3.9,"impressive phone overall, though size is average.",https://www.flipkart.com/iphone-17/p/itmydGTzhpm,5/10/2025 20:26
256,iPhone 15,Flipkart,88966.44,4.6,satisfying connectivity.,https://www.flipkart.com/apple-iphone-15/p/itmlammuvhY,5/6/2025 8:52
257,iPhone 16,Flipkart,114344.58,4.4,Good phone with amazing durability.,https://www.flipkart.com/apple-iphone-16-smartphone/p/itmTSXjmVKV,8/5/2025 11:35
258,iPhone 17,Amazon,89855.09,4.1,"Nice performance, works well for gaming.",https://www.amazon.in/Apple-iPhone-17/dp/Xc61329635,6/13/2025 18:29
259,iPhone 15,Flipkart,107478.88,5,Absolutely love the features.,https://www.flipkart.com/apple-iphone-15/p/itmHNZKRfrY,9/26/2025 7:30
260,iPhone 16,Flipkart,130530.5,4.4,"Nice speed, works well for social media.",https://www.flipkart.com/apple-iphone-16-smartphone/p/itmeVlSzIeB,8/4/2025 2:50
261,iPhone 17,Flipkart,106167.89,4.2,Great functionality and good for personal use.,https://www.flipkart.com/iphone-17/p/itmGTGDNbEl,7/1/2025 0:48
262,iPhone 15,Amazon,111134.04,4.3,Satisfied with the camera quality.,https://www.amazon.in/dp/eT00465172,4/30/2025 10:20
263,iPhone 16,Amazon,128462.39,4.4,"Nice battery life, works well for work.",https://www.amazon.in/gp/product/mn94990095,7/3/2025 13:35
264,iPhone 17,Amazon,197869.09,4.1,Satisfied with the durability.,https://www.amazon.in/gp/product/mv12776020,10/4/2025 13:31
265,iPhone 15,Amazon,120136.7,4.8,Highly recommend for family use.,https://www.amazon.in/gp/product/HQ72574439,8/31/2025 18:16
266,iPhone 16,Flipkart,87267.38,4.4,Great functionality and good for travel.,https://www.flipkart.com/iphone-16/p/itmdAJjwqYx,5/26/2025 1:35
267,iPhone 17,Flipkart,95291.21,3.9,Good speed but storage capacity could be better.,https://www.flipkart.com/apple-iphone-17-smartphone/p/itmKtreboam,10/10/2025 17:44
268,iPhone 15,Flipkart,124068.65,4.5,Best phone for entertainment.,https://www.flipkart.com/iphone-15/p/itmiWINraAb,9/13/2025 22:10
269,iPhone 16,Amazon,135793.04,4.1,Great performance and good for professional tasks.,https://www.amazon.in/Apple-iPhone-16/dp/Ry26783426,7/11/2025 14:47
270,iPhone 17,Flipkart,95370.37,3.8,Good design but price point could be better.,https://www.flipkart.com/apple-iphone-17-smartphone/p/itmhXWmsvhz,9/15/2025 15:35
271,iPhone 15,Amazon,95829.64,4.9,Best phone for outdoor activities.,https://www.amazon.in/dp/DI09631491,7/10/2025 8:02
272,iPhone 16,Amazon,89053.95,4.4,Satisfied with the storage.,https://www.amazon.in/gp/product/jK83057759,7/31/2025 10:09
273,iPhone 17,Amazon,107028.06,3.9,"solid phone overall, though battery life is average.",https://www.amazon.in/Apple-iPhone-17/dp/qH21354022,6/10/2025 21:47
274,iPhone 15,Flipkart,143782.93,4.5,satisfying build quality.,https://www.flipkart.com/apple-iphone-15/p/itmtMLbVCxP,8/21/2025 18:05
275,iPhone 16,Amazon,113553.58,4.6,Perfect for multimedia.,https://www.amazon.in/gp/product/wz03262220,6/6/2025 10:09
276,iPhone 17,Flipkart,122413.41,3.7,"Decent for photography, features is good.",https://www.flipkart.com/iphone-17/p/itmWjYLTmJb,8/24/2025 20:10
277,iPhone 15,Flipkart,128661.99,4.7,Best phone for professional tasks.,https://www.flipkart.com/iphone-15/p/itmSDDFYKtB,8/10/2025 15:56
278,iPhone 16,Amazon,91027.29,4.2,"Nice battery life, works well for professional tasks.",https://www.amazon.in/dp/Dp22147941,9/19/2025 13:47
279,iPhone 17,Amazon,92635.49,4.2,Good phone with reliable display.,https://www.amazon.in/Apple-iPhone-17/dp/xC13849351,5/14/2025 9:59
280,iPhone 15,Flipkart,144778.03,4.5,Absolutely love the camera quality.,https://www.flipkart.com/apple-iphone-15/p/itmehtSDvxT,6/23/2025 8:41
281,iPhone 16,Amazon,76268.66,4.5,Absolutely love the functionality.,https://www.amazon.in/dp/dm94303367,10/6/2025 3:58
282,iPhone 17,Amazon,106548.91,4.3,Great capabilities and good for travel.,https://www.amazon.in/Apple-iPhone-17/dp/or46202834,9/17/2025 23:54
283,iPhone 15,Amazon,68399.92,4.7,Incredible sound quality quality.,https://www.amazon.in/dp/uB91084325,8/30/2025 23:03
284,iPhone 16,Flipkart,106826.7,4.2,"Nice design, works well for social media.",https://www.flipkart.com/apple-iphone-16/p/itmPivweNZF,6/30/2025 0:21
285,iPhone 17,Amazon,146096.67,3.8,"Decent for photography, connectivity is good.",https://www.amazon.in/dp/zr79811599,6/20/2025 16:16
286,iPhone 15,Flipkart,111693.35,3.9,Good features but charging speed could be better.,https://www.flipkart.com/iphone-15/p/itmoGsrCGlm,10/4/2025 13:45
287,iPhone 16,Amazon,83509.66,4.2,Great durability and good for social media.,https://www.amazon.in/dp/pj08301772,5/1/2025 11:53
288,iPhone 17,Flipkart,136325.9,3.9,"good phone overall, though size is average.",https://www.flipkart.com/apple-iphone-17/p/itmPxUPvKCG,10/1/2025 1:26
289,iPhone 15,Flipkart,138683.96,5,Absolutely love the speed.,https://www.flipkart.com/apple-iphone-15-smartphone/p/itmgzrSOnBR,5/21/2025 16:29
290,iPhone 16,Flipkart,106260.98,4.4,Good phone with satisfying features.,https://www.flipkart.com/apple-iphone-16/p/itmkmCDayah,8/31/2025 7:22
291,iPhone 17,Flipkart,133408.38,4.3,Good phone with brilliant overall experience.,https://www.flipkart.com/apple-iphone-17-smartphone/p/itmAXGVIcSR,7/21/2025 16:46
292,iPhone 15,Amazon,139858.62,4.6,Incredible overall experience quality.,https://www.amazon.in/dp/Vc70070186,8/6/2025 12:35
293,iPhone 16,Flipkart,63115.01,4.5,Absolutely love the capabilities.,https://www.flipkart.com/iphone-16/p/itmmPDjmdmK,5/31/2025 17:58
294,iPhone 17,Amazon,140619.66,3.9,"brilliant phone overall, though charging speed is average.",https://www.amazon.in/dp/le28672712,6/22/2025 13:45
295,iPhone 15,Amazon,90500.57,4.4,Great build quality and good for travel.,https://www.amazon.in/Apple-iPhone-15/dp/Le88175652,5/26/2025 4:47
296,iPhone 16,Flipkart,83691.34,4.3,Satisfied with the performance.,https://www.flipkart.com/apple-iphone-16-smartphone/p/itmCbhaRSqc,5/2/2025 16:06
297,iPhone 17,Flipkart,119891.93,3.9,"solid phone overall, though signal strength is average.",https://www.flipkart.com/apple-iphone-17-smartphone/p/itmnPwjZDZx,5/30/2025 10:54
298,iPhone 15,Flipkart,112065.39,4.5,superb screen clarity.,https://www.flipkart.com/iphone-15/p/itmFMcKUBgC,7/23/2025 3:41
299,iPhone 16,Amazon,74399.77,4.1,Good phone with solid storage.,https://www.amazon.in/Apple-iPhone-16/dp/fI60253737,7/11/2025 16:03
300,iPhone 17,Amazon,106707.68,4.2,Great battery life and good for family use.,https://www.amazon.in/dp/vb54239683,5/26/2025 12:10
301,iPhone 15,Flipkart,86644.16,4.7,Absolutely love the features.,https://www.flipkart.com/apple-iphone-15-smartphone/p/itmqIAWMlJB,7/15/2025 2:04
302,iPhone 16,Amazon,130229.29,4.1,"Nice performance, works well for business.",https://www.amazon.in/dp/np06279686,5/5/2025 18:32
303,iPhone 17,Flipkart,104322.79,4.2,Great screen clarity and good for personal use.,https://www.flipkart.com/apple-iphone-17-smartphone/p/itmHxHRSnMM,10/8/2025 8:29
304,iPhone 15,Amazon,77590.59,4.1,"Nice connectivity, works well for professional tasks.",https://www.amazon.in/Apple-iPhone-15/dp/Si93452896,9/7/2025 12:09
305,iPhone 16,Flipkart,62813.03,4.1,"Nice capabilities, works well for multimedia.",https://www.flipkart.com/apple-iphone-16/p/itmmWkCqMBh,7/31/2025 20:35
306,iPhone 17,Amazon,126261.47,3.9,"Decent for professional tasks, capabilities is good.",https://www.amazon.in/Apple-iPhone-17/dp/oP58042143,5/1/2025 21:10
307,iPhone 15,Amazon,125792.34,4.5,Absolutely love the display.,https://www.amazon.in/dp/gT68743733,5/21/2025 13:22
308,iPhone 16,Amazon,89205.97,4.2,Good phone with amazing design.,https://www.amazon.in/gp/product/qf52656574,6/30/2025 15:06
309,iPhone 17,Amazon,89872.63,4,"Nice display, works well for entertainment.",https://www.amazon.in/Apple-iPhone-17/dp/Fs87691031,7/14/2025 7:15
310,iPhone 15,Flipkart,61563.28,4.4,"Nice display, works well for gaming.",https://www.flipkart.com/iphone-15/p/itmnZfhNTyb,6/10/2025 6:39
311,iPhone 16,Flipkart,89629.44,4.3,Great connectivity and good for photography.,https://www.flipkart.com/apple-iphone-16/p/itmENdnFaWp,10/4/2025 8:05
312,iPhone 17,Flipkart,131678.61,3.9,"amazing phone overall, though size is average.",https://www.flipkart.com/apple-iphone-17-smartphone/p/itmyebmDPat,7/8/2025 16:31
313,iPhone 15,Amazon,111379.31,4.9,Perfect for outdoor activities.,https://www.amazon.in/Apple-iPhone-15/dp/sa99795496,5/17/2025 7:31
314,iPhone 16,Amazon,110064.42,4.3,Satisfied with the design.,https://www.amazon.in/dp/Xj23072402,7/8/2025 9:32
315,iPhone 17,Flipkart,134140.51,3.7,"Decent for professional tasks, capabilities is good.",https://www.flipkart.com/apple-iphone-17/p/itmCpKAXsTi,8/15/2025 4:07
316,iPhone 15,Flipkart,102781.22,4.8,solid performance.,https://www.flipkart.com/apple-iphone-15-smartphone/p/itmsxSqDhYu,7/6/2025 21:27
317,iPhone 16,Amazon,91225.2,4.5,decent camera quality.,https://www.amazon.in/Apple-iPhone-16/dp/Yj79742625,5/14/2025 9:01
318,iPhone 17,Flipkart,134240.53,4.3,Great functionality and good for outdoor activities.,https://www.flipkart.com/iphone-17/p/itmJdPtMbWm,9/23/2025 23:51
319,iPhone 15,Amazon,148263.86,4.5,Perfect for travel.,https://www.amazon.in/Apple-iPhone-15/dp/SD56105535,7/25/2025 11:00
320,iPhone 16,Flipkart,111208.48,4.1,Good phone with good performance.,https://www.flipkart.com/apple-iphone-16/p/itmOtDPGGKX,5/29/2025 13:32
321,iPhone 17,Amazon,102189.13,3.8,"superb phone overall, though storage capacity is average.",https://www.amazon.in/Apple-iPhone-17/dp/Ft44877575,5/13/2025 16:57
322,iPhone 15,Flipkart,132575.94,4.3,Satisfied with the performance.,https://www.flipkart.com/apple-iphone-15/p/itmdQPxYcDq,9/6/2025 20:04
323,iPhone 16,Flipkart,114212.64,4.2,"Nice battery life, works well for entertainment.",https://www.flipkart.com/apple-iphone-16-smartphone/p/itmpezGJQQL,7/17/2025 12:16
